date,VND,demand,supply
2020-07-22,77.50,4240,2642
2020-07-21,78.80,4592,2832
2020-07-20,79.20,2440,2495
2020-07-17,80.50,2040,1314
2020-07-16,81.50,1755,1405
2020-07-15,81.10,2138,3536
2020-07-14,80.50,2555,1804
2020-07-13,79.10,1664,1379
2020-10-07,79.40,3455,1544
2020-09-07,80.80,1742,2243
2020-08-07,80.40,2138,1815
2020-07-07,80.80,2679,2973
2020-06-07,80.80,3776,5431
2020-03-07,77.80,1434,2684
2020-02-07,76.90,918,2793
2020-01-07,76.90,968,2606
2020-06-30,75.50,1669,4389
2020-06-29,74.00,3001,1642
2020-06-26,75.60,1325,1565
2020-06-25,75.50,2876,1471
2020-06-24,75.70,3019,2695
2020-06-23,77.70,3199,2646
2020-06-22,78.30,2827,3991
2020-06-19,76.50,2179,2279
2020-06-18,76.50,1801,2478
2020-06-17,76.00,4378,3013
2020-06-16,74.90,4912,2625
2020-06-15,70.00,4283,2728
2020-12-06,75.00,3840,2683
2020-11-06,76.50,4230,3370
2020-10-06,77.50,3971,1852
2020-09-06,77.60,3045,2411
2020-08-06,77.80,2877,2425
2020-05-06,77.30,3899,1694
2020-04-06,77.50,3799,2036
2020-03-06,77.90,3348,1997
2020-02-06,77.80,3001,3216
2020-01-06,79.10,2930,4870
2020-05-29,76.60,3171,2690
2020-05-28,75.00,4169,2093
2020-05-27,74.70,5459,2283
2020-05-26,76.40,3478,1806
2020-05-25,76.80,5597,3067
2020-05-22,76.50,3875,2586
2020-05-21,78.00,2642,3227
2020-05-20,77.10,3591,4287
2020-05-19,73.20,3504,3558
2020-05-18,71.90,2702,1780
2020-05-15,71.60,2628,1935
2020-05-14,70.60,4218,1630
2020-05-13,71.40,4883,2255
2020-12-05,73.50,3187,2416
2020-11-05,73.50,3406,3115
2020-08-05,70.90,3541,4809
2020-07-05,67.60,2752,2357
2020-06-05,67.00,4101,4623
2020-05-05,63.60,3980,1924
2020-04-05,64.90,1920,1319
2020-04-29,63.60,4691,1327
2020-04-28,64.60,4932,1897
2020-04-27,64.50,2355,945
2020-04-24,65.00,4098,852
2020-04-23,66.60,3193,848
2020-04-22,65.40,1854,838
2020-04-21,68.00,1688,1259
2020-04-20,68.50,979,900
2020-04-17,68.50,1047,1456
2020-04-16,67.50,1616,791
2020-04-15,67.80,1165,1222
2020-04-14,68.00,1069,971
2020-04-13,67.30,1067,861
2020-10-04,67.10,1336,891
2020-09-04,69.00,1626,1186
2020-08-04,70.00,2343,1714
2020-07-04,66.00,1542,1815
2020-06-04,61.70,1231,946
2020-03-04,57.70,1451,930
2020-01-04,54.80,1332,694
2020-03-31,55.00,1160,1375
2020-03-30,55.80,816,863
2020-03-27,60.00,1274,1330
2020-03-26,61.00,1720,1553
2020-03-25,59.10,2082,1271
2020-03-24,55.30,1358,1468
2020-03-23,59.40,390,782
2020-03-20,63.80,1227,990
2020-03-19,68.50,1289,1586
2020-03-18,69.50,1297,1639
2020-03-17,69.90,884,1071
2020-03-16,71.80,811,1890
2020-03-13,72.00,884,1416
2020-12-03,72.00,814,1079
2020-11-03,76.50,1250,1089
2020-10-03,76.50,1231,1081
2020-09-03,75.30,819,1010
2020-06-03,80.90,775,598
2020-05-03,81.00,553,668
2020-04-03,80.50,1270,729
2020-03-03,80.50,825,872
2020-02-03,80.50,578,521
2020-02-28,80.40,1268,738
2020-02-27,80.80,1364,1142
2020-02-26,80.90,1321,640
2020-02-25,83.10,1264,525
2020-02-24,84.00,755,885
2020-02-21,86.10,1069,596
2020-02-20,86.90,636,599
2020-02-19,86.00,643,618
2020-02-18,86.00,582,515
2020-02-17,86.70,415,492
2020-02-14,87.60,918,797
2020-02-13,86.00,557,534
2020-12-02,86.50,584,630
2020-11-02,86.20,989,1163
2020-10-02,86.20,665,483
2020-07-02,87.00,798,869
2020-06-02,86.80,803,630
2020-05-02,86.00,752,1287
2020-04-02,85.70,835,602
2020-03-02,85.20,1085,1038
2020-01-31,87.50,1039,1065
2020-01-30,87.40,1042,1422
2020-01-22,89.40,679,832
2020-01-21,87.50,717,643
2020-01-20,86.00,478,814
2020-01-17,86.00,632,1019
2020-01-16,86.10,717,649
2020-01-15,86.30,777,752
2020-01-14,86.30,665,737
2020-01-13,86.30,1215,1309
2020-10-01,84.50,881,983
2020-09-01,83.30,852,878
2020-08-01,82.50,1262,1258
2020-07-01,83.80,910,1315
2020-06-01,83.40,1454,1096
2020-03-01,85.20,736,632
2020-02-01,84.90,652,547
2019-12-31,84.80,817,1025
2019-12-30,85.50,1080,1412
2019-12-27,84.50,1131,753
2019-12-26,84.20,816,813
2019-12-25,83.70,830,878
2019-12-24,83.70,1663,1521
2019-12-23,83.80,1100,847
2019-12-20,84.20,1229,791
2019-12-19,83.90,1658,1398
2019-12-18,83.90,1861,1537
2019-12-17,85.50,1404,1692
2019-12-16,86.10,2716,1763
2019-12-13,89.10,937,728
2019-12-12,91.20,1222,936
2019-11-12,91.10,1131,907
2019-10-12,91.50,1822,1369
2019-09-12,92.00,890,927
2019-06-12,92.00,764,774
2019-05-12,92.00,1007,1160
2019-04-12,91.80,1175,774
2019-03-12,91.80,1757,1419
2019-02-12,91.90,1112,1196
2019-11-29,91.90,1002,810
2019-11-28,91.60,1109,751
2019-11-27,93.00,771,964
2019-11-26,93.30,1278,877
2019-11-25,93.20,913,928
2019-11-22,93.50,2846,8397
2019-11-21,95.30,1437,9583
2019-11-20,96.20,1438,1717
2019-11-19,96.50,2046,1069
2019-11-18,96.30,1083,860
2019-11-15,96.30,1540,670
2019-11-14,96.40,2894,808
2019-11-13,97.10,2200,838
2019-12-11,97.80,1615,813
2019-11-11,98.70,1346,639
2019-08-11,98.50,2045,907
2019-07-11,99.50,2885,1326
2019-06-11,99.40,2491,1436
2019-05-11,97.90,1628,1227
2019-04-11,96.00,1910,1322
2019-01-11,95.20,1965,3024
2019-10-31,89.00,641,1293
2019-10-30,88.80,867,1050
2019-10-29,87.60,1502,1044
2019-10-28,86.00,781,512
2019-10-25,86.00,872,419
2019-10-24,86.10,766,564
2019-10-23,85.90,953,620
2019-10-22,86.00,471,564
2019-10-21,86.50,679,545
2019-10-18,87.00,482,503
2019-10-17,86.50,1191,447
2019-10-16,86.40,995,449
2019-10-15,86.40,1626,864
2019-10-14,87.90,625,482
2019-11-10,88.40,408,457
2019-10-10,88.50,541,499
2019-09-10,88.50,580,498
2019-08-10,88.60,486,379
2019-07-10,89.00,663,524
2019-04-10,89.20,480,554
2019-03-10,89.30,531,432
2019-02-10,89.00,766,622
2019-01-10,89.20,693,488
2019-09-30,89.30,704,660
